0.000000000000000000e+00
2.182792574167251587e-01
3.546939492225646973e-01
4.333136677742004395e-01
4.709076583385467529e-01
4.811877012252807617e-01
4.730648696422576904e-01
4.520521163940429688e-01
4.248818159103393555e-01
3.937936723232269287e-01
3.612680137157440186e-01
3.278807103633880615e-01
2.964892089366912842e-01
2.666291296482086182e-01
2.386914789676666260e-01
2.128801196813583374e-01
1.877097487449645996e-01
1.668104231357574463e-01
1.479703634977340698e-01
1.310275495052337646e-01
1.158166304230690002e-01
1.021939739584922791e-01
8.922557532787322998e-02
7.875801622867584229e-02
6.941983103752136230e-02
6.106190755963325500e-02
5.368480086326599121e-02
4.720792919397354126e-02
4.150410741567611694e-02
3.546187654137611389e-02
3.136607259511947632e-02
2.767110429704189301e-02
2.440562285482883453e-02
2.149516344070434570e-02
1.888129301369190216e-02
1.650108769536018372e-02
1.439016964286565781e-02
1.245022378861904144e-02
1.128073967993259430e-02
1.015461701899766922e-02
9.086236357688903809e-03
7.986759766936302185e-03
7.159361615777015686e-03
6.371213588863611221e-03
5.669328384101390839e-03
4.915612284094095230e-03
4.569701384752988815e-03
4.404657986015081406e-03
4.083890002220869064e-03
3.779233433306217194e-03
3.479795064777135849e-03
3.184607718139886856e-03
2.840840723365545273e-03
2.509404672309756279e-03
2.292230958119034767e-03
2.020328538492321968e-03
3.829704364761710167e-03
3.270877525210380554e-03
2.919401507824659348e-03
2.668388886377215385e-03
2.370399655774235725e-03
2.118050586432218552e-03
1.916882465593516827e-03
1.708775758743286133e-03
1.479212776757776737e-03
1.363274059258401394e-03
1.226430758833885193e-03
2.443219767883419991e-03
2.217067638412117958e-03
1.997184706851840019e-03
1.798786805011332035e-03
1.625282340683043003e-03
1.279824762605130672e-03
1.074832165613770485e-03
9.460923029109835625e-04
7.557533681392669678e-04
6.116011063568294048e-04
4.771073872689157724e-04
3.616310423240065575e-04
3.308085259050130844e-03
2.855028491467237473e-03
2.480521565303206444e-03
2.075203694403171539e-03
1.724020112305879593e-03
1.555617665871977806e-03
1.244717277586460114e-03
1.152065698988735676e-03
1.222386141307651997e-03
1.137365587055683136e-03
1.093934406526386738e-03
1.125528477132320404e-03
1.073683146387338638e-03
3.799480153247714043e-03
3.456013277173042297e-03
3.095706459134817123e-03
2.747201826423406601e-03
2.348645590245723724e-03
2.091791480779647827e-03
1.877987640909850597e-03
1.689272932708263397e-03
1.486607943661510944e-03
1.366433803923428059e-03
1.229337183758616447e-03
1.126981922425329685e-03
1.024374389089643955e-03
9.438390261493623257e-04
3.940734546631574631e-03
3.475646255537867546e-03
3.036005655303597450e-03
2.497085137292742729e-03
2.207134617492556572e-03
1.967131625860929489e-03
1.737875398248434067e-03
1.367523800581693649e-03
1.091807847842574120e-03
9.355940856039524078e-04
8.928726892918348312e-04
8.601220324635505676e-04
8.506880840286612511e-04
8.314755395986139774e-04
7.821649778634309769e-04
4.080666694790124893e-03
3.423149930313229561e-03
2.873743884265422821e-03
2.389047760516405106e-03
1.971589634194970131e-03
1.673645339906215668e-03
1.473943120799958706e-03
1.341452822089195251e-03
1.166648115031421185e-03
1.128349802456796169e-03
1.160268089734017849e-03
1.148237264715135098e-03
1.080615911632776260e-03
9.825639426708221436e-04
8.323871879838407040e-04
8.025403367355465889e-04
4.424561746418476105e-03
3.745940746739506721e-03
3.174785058945417404e-03
2.657439559698104858e-03
2.277980558574199677e-03
1.932836021296679974e-03
1.683121314272284508e-03
1.428804825991392136e-03
1.170009374618530273e-03
9.966434445232152939e-04
8.134456002153456211e-04
8.176456321962177753e-04
8.834442123770713806e-04
9.475793922320008278e-04
9.534937562420964241e-04
9.461721056140959263e-04
9.065494523383677006e-04
2.855450613424181938e-03
2.551491837948560715e-03
2.252597128972411156e-03
2.022147644311189651e-03
